,Unnamed: 0,blockNumber,txHash,txTimestamp,gasPriceGwei,fee,submitter,payeeAddress,oracleName,amount,txDate
859,859,14308762,0xe2eb1fbb947c28a95e935d6a6b8c94128bda1a6a017a7cb1dd7f66a05a41a48a,1646239702,87.53002796,1.5193319579351223,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,27.556845869,2022-03-02 16:48:22+00:00
875,875,14354723,0x12e59622740450d3de9656d08fbac86fbd2479f6dc891bac1e21569167d8de43,1646857770,66.176227621,1.142561488888035,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,21.737886461,2022-03-09 20:29:30+00:00
891,891,14398261,0x16c0afca5894192f3ad8523d82066e5c38cf8731fb999355e6b63f74cfc3d650,1647442236,59.134402322,1.015054848022434,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,18.00619445,2022-03-16 14:50:36+00:00
907,907,14444118,0x8629b43fc21e17fce1f04e43de3b854d14e1ecfd48c0ec7371c26807e93d576c,1648059513,52.246650744,0.8991783911867827,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,6.6993385,2022-03-23 18:18:33+00:00
923,923,14488997,0x185886f8bf84ff619811ea66a01f6a903002c0d2b7e8c64c735d98ff1cf7c807,1648662838,122.404414002,2.1133928722533573,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,16.695682031,2022-03-30 17:53:58+00:00
931,931,14489491,0xc5f65bdd4202b5618e2367b2defe508f3b9becc8d1767c117faf4ce3dde5b983,1648669552,59.87291365,0.0683800164588739,0x7b1660682078fe0efd9310e8efe32cb93a0417bc,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,0.070593933,2022-03-30 19:45:52+00:00
940,940,14533233,0xfacaa0a1958aff05f25025498a579d4ccf08c760eb0e36a366e2cbcc81c2d89b,1649260538,78.164081804,1.3528197651574128,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,20.103357139,2022-04-06 15:55:38+00:00
956,956,14577462,0xfcfbeaffd392bd2250e3ba432e7af30916f228debd7bfb7f845415e702a6e4e8,1649857731,124.75921818,2.1494809365958565,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,8.036692705,2022-04-13 13:48:51+00:00
972,972,14616031,0xbc79accb366e859a775dd8251746639bad7160d1a4598fc0384be4bc080d5e16,1650378539,71.237320171,1.2171055010439331,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,5.092389315,2022-04-19 14:28:59+00:00
988,988,14660976,0x9550a8597581d0c0338624faf1bab6bdef6021feaec83b6d49fd0bf7da76654d,1650987746,101.33,1.74338619655,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,1.9695726,2022-04-26 15:42:26+00:00
1004,1004,14711477,0xd4721fa239df803d2e5bae5a7e30390ab5b5499ef2c6d41e513a6b2eb528f896,1651674297,60.69821378,1.0535281529956209,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,12.21534591,2022-05-04 14:24:57+00:00
1020,1020,14761737,0x52f2cfa23131058c08d11032d4f8946e23f0b7c406100afce9765560979993b6,1652367729,404.0,3.144382096,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,43.64910589,2022-05-12 15:02:09+00:00
1036,1036,14800068,0x6f176216707867c325f8539966a6304c3dec4bab0a9c7d08d23e237b8afb25bc,1652894141,77.592280227,1.3535137616742106,0xf9c551bdd05e87384af94796b836784860118496,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,58.4380133,2022-05-18 17:15:41+00:00
1052,1052,14842092,0xf16250340efd2bae067c7ee7839009530ead9ead847ab5c20f55cee8ecad7e10,1653484976,58.489375942,1.0146964462090575,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,12.962556225,2022-05-25 13:22:56+00:00
1068,1068,14885994,0x2d236240720d77a7ea5eda7fc6b57e95126e87bfc18726b924823eae01be9368,1654103339,171.378824029,2.976505530568608,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,23.079934296,2022-06-01 17:08:59+00:00
1084,1084,14928982,0x07ec22d31768dde2ba4f729cacaa883ea6b3d1918045360fd744dc1e4f197a48,1654724197,156.621966982,2.710118386100891,0xf9c551bdd05e87384af94796b836784860118496,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,11.795478257,2022-06-08 21:36:37+00:00
1100,1100,14968243,0x7baab069d3414fdb0967e97c0ec76a2d492ad5cb14f5608629ff644f0e5d4ea1,1655307195,123.88,2.16348404964,0x708fb8e21474672ed867489a769b35132212116a,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,41.479606172,2022-06-15 15:33:15+00:00
1116,1116,15014240,0x2373f8ee1b17c2b57bc3b55151d51e6192c047e76d0c5872798df4cbb47cd7d1,1656008591,301.887656917,5.316005260273004,0xf9c551bdd05e87384af94796b836784860118496,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,17.620482201,2022-06-23 18:23:11+00:00
1124,1124,15014424,0xb66ea61eb9521e0891728c7fbe7d72cd985e4e4cea355db55e32680643b243fb,1656011210,46.676958762,0.0540932740318591,0x7b1660682078fe0efd9310e8efe32cb93a0417bc,0xe9e11963f61322299f9919ff1dda01a825e82dbc,linkpool,0.070419704,2022-06-23 19:06:50+00:00
