,blockNumber,txHash,txTimestamp,gasPriceGwei,fee,submitter,payeeAddress,oracleName,amount,txDate
325,16821395,0x0a7be008123a5b90b2f9e07f4d432efbeb8c9a13b9e06b8baa87f022448b61ea,1678738727,30.700095904,0.5490822979776614,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xd48fc6e2b73c2988fa50c994181c0cdca850d62a,linkforest,48.46982456332532,2023-03-13 20:18:47+00:00
356,16870466,0x85a21a8a241aeff3335a106be4c95cf717eb38371ee72ea559fa26b8ae95af31,1679334455,29.902044057,0.5316921027412004,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xd48fc6e2b73c2988fa50c994181c0cdca850d62a,linkforest,72.28265055425025,2023-03-20 17:47:35+00:00
389,16925451,0xbf040e67f22aa9e51d85f312cee83954f690b62485002783f55580358b1ecb4e,1680001883,27.166940065,0.4817092122486042,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xd48fc6e2b73c2988fa50c994181c0cdca850d62a,linkforest,34.551062057332786,2023-03-28 11:11:23+00:00
424,16935323,0x18ea6b888fbb27225906b0d40abc78ff57837a4c502bfe9c56a85609d7b4a741,1680121871,39.097973174,0.10079785907231861,0x326377a6b92ec69acbbfe2de1eb1d7c9008e4c89,0xd48fc6e2b73c2988fa50c994181c0cdca850d62a,linkforest,7.388508503334752,2023-03-29 20:31:11+00:00
451,16970176,0x46a3bc22e3287155b6e8db0a83fdeb0c059d087459ab307a7436128cba698932,1680545375,96.906345095,1.7081042837081475,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xd48fc6e2b73c2988fa50c994181c0cdca850d62a,linkforest,32.17238506188145,2023-04-03 18:09:35+00:00
482,17017970,0x091a2e491f1628e82f0a02b9f318c6007927f915319c022aa3aa1f306beccca1,1681131839,29.521850058,0.518956956010417,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xd48fc6e2b73c2988fa50c994181c0cdca850d62a,linkforest,45.70364284347703,2023-04-10 13:03:59+00:00
513,17066421,0x49e939c2a91d7a7c9f73819ec0eea411d3c6b796a0e97cd7fd22aa0e6e2dbfe9,1681733603,37.319236889,0.6501473824601224,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xd48fc6e2b73c2988fa50c994181c0cdca850d62a,linkforest,43.090045810732,2023-04-17 12:13:23+00:00
544,17117406,0xc0528b2f9fbf6c5233fd788a0ea8909ecbbbaad05661d069e2ee73c070704461,1682354579,58.764868852,1.0357305196921558,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xd48fc6e2b73c2988fa50c994181c0cdca850d62a,linkforest,53.02602017373896,2023-04-24 16:42:59+00:00
576,17168144,0xde4c46263938ed176e0754b8aef22d4ac9dc049297911ae8f6e5b48c794986f6,1682970443,90.5083987,1.5797551319086907,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xd48fc6e2b73c2988fa50c994181c0cdca850d62a,linkforest,30.349918575291134,2023-05-01 19:47:23+00:00
607,17217650,0x4a85d9968ef850998aa36e181bc90e15c8a9aab24896f99df43535a3f1448b50,1683571715,156.786451209,2.722100966485562,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xd48fc6e2b73c2988fa50c994181c0cdca850d62a,linkforest,44.46990761774731,2023-05-08 18:48:35+00:00
