,Unnamed: 0,blockNumber,txHash,txTimestamp,gasPriceGwei,fee,submitter,payeeAddress,oracleName,amount,txDate
187,187,12466409,0x728a3075d88f330694ef8a65f92037d46a1b611c681a5be2715e2a332dbb6aa3,1621448572,400.0,3.5909976,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,25.903439920052,2021-05-19 18:22:52+00:00
205,205,12510410,0x10d41bb087a64e6416705ee02dcd258192ffd9e698100eb316ebb280a44dcea3,1622038472,70.0,0.61189079,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,22.314585091536,2021-05-26 14:14:32+00:00
221,221,12555717,0x7be7e8904933cdaf0a4f115bae6c308b7cce2353a8e2af32752fc336d5d570b2,1622645461,60.0,0.52531854,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,14.159840757275,2021-06-02 14:51:01+00:00
238,238,12608445,0xd91d0feadb777b93fa76ddf0822555ebbcb8640b9ddc24b057fc9381776e0ac6,1623350219,40.0,0.35043636,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,7.354342444172,2021-06-10 18:36:59+00:00
254,254,12647904,0xc909f8959fb6d0c06a1eb1b4837a0fea7083afb72d735567b8dacc08055ef55e,1623878780,50.0,0.43510545,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,10.211526210474,2021-06-16 21:26:20+00:00
271,271,12697167,0xf98d36d6a52deaafacfd42c10b07fe36336c3f2cbd558ad85687c1149c21cea8,1624542262,35.0,0.30653546,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,11.678012123601,2021-06-24 13:44:22+00:00
288,288,12743072,0x732d057082590db9e7ab82c8a93b36a41b8a7a5bc05511234f32a083982edb78,1625159644,50.0,0.687974,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,2.916219198261,2021-07-01 17:14:04+00:00
305,305,12788294,0xd77b281aa69157bceb9c8331c61137f1aef06179fec363c58484b1896a95ecd5,1625768385,60.0,0.82321326,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,11.376355214462,2021-07-08 18:19:45+00:00
321,321,12834059,0x580608765533af6601096a9878200cc6f696591ab964d007d0119d06ac7682ab,1626385880,60.0,0.81884808,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,1.4693195918,2021-07-15 21:51:20+00:00
338,338,12884864,0x87e09b22496c4a2538b256f24cde3d8597b3513133b2cf25cf505a0063359ee3,1627073510,50.0,0.6961434,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,3.161592316,2021-07-23 20:51:50+00:00
355,355,12922820,0xcff3e71891728ca0f4b55faee4aae3c4a20d875a0554e8d00a242195c849e191,1627590633,50.0,0.68354615,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,6.414990208397,2021-07-29 20:30:33+00:00
372,372,12967040,0x42d0421ca9a076b3471d22b12d727f88545a993dd674914e14fa10ba7e6d5715,1628194430,71.72860935,0.988755926734758,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,7.3820829672,2021-08-05 20:13:50+00:00
388,388,13012090,0x86e6ba42002b95665f80378ada482a0106e3634ddeaa1f555b5ffcc6a3d93958,1628794334,51.144717619,0.8877161018982316,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,14.450538638811,2021-08-12 18:52:14+00:00
405,405,13064006,0x86e398c41d13825cda49b7abe9f791eecda3d4bed000a88dea3c96ac75aafb37,1629487790,57.1,0.9939900051,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,5.551447695596,2021-08-20 19:29:50+00:00
422,422,13102561,0xc64edcaeb40a50f31f9317ff4317a410ba78ac45ea9e3e14fb9b8d7df0591abd,1630001402,134.0,2.309668086,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,2.76384474828,2021-08-26 18:10:02+00:00
438,438,13148589,0xe8f338de4c32f40cbef848b6917c3479829192a2396275b73fae4da337aa192e,1630616358,112.0,1.57944752,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,14.432891625,2021-09-02 20:59:18+00:00
455,455,13192384,0x64728e862880a5427f7d8fa7e7c510a793ce99d9237b967861cf3935db038aad,1631202360,207.0,3.298809132,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,51.281095625,2021-09-09 15:46:00+00:00
472,472,13230040,0x9f6affc87dda1f5b77efdedb0c647bd7a435ccba9cd5f096028ca489bea01851,1631705310,72.0,1.234764648,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,14.2291587018,2021-09-15 11:28:30+00:00
489,489,13282384,0x9a83225bd6dbd9a6a31e30f1c2a4f9ffcedae6c537e9f68d0e4f821471221a63,1632405260,74.602333642,1.2919195716469754,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,15.868667713,2021-09-23 13:54:20+00:00
505,505,13327187,0xeae427e425f3e28dce649feac011c9134b8458c2fbbe3e058a22d3ef47813d0a,1633006494,150.0,2.59550955,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,8.8951950066,2021-09-30 12:54:54+00:00
